id,type,sourceName,sourceVersion,unit,creationDate,startDate,endDate,value,device
1170,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:17:00-03:00,2020-09-18 21:17:59-03:00,78.0,
1171,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:18:00-03:00,2020-09-18 21:18:59-03:00,78.0,
1172,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:19:00-03:00,2020-09-18 21:19:59-03:00,73.0,
1173,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:20:00-03:00,2020-09-18 21:20:59-03:00,83.0,
1174,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:21:00-03:00,2020-09-18 21:21:59-03:00,90.0,
1175,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:22:00-03:00,2020-09-18 21:22:59-03:00,87.0,
1176,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:23:00-03:00,2020-09-18 21:23:59-03:00,78.0,
1177,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:24:00-03:00,2020-09-18 21:24:59-03:00,81.0,
1178,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:25:00-03:00,2020-09-18 21:25:59-03:00,79.0,
1179,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:26:00-03:00,2020-09-18 21:26:59-03:00,80.0,
1180,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:27:00-03:00,2020-09-18 21:27:59-03:00,76.0,
1181,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:28:00-03:00,2020-09-18 21:28:59-03:00,83.0,
1182,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:29:00-03:00,2020-09-18 21:29:59-03:00,79.0,
1183,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:30:00-03:00,2020-09-18 21:30:59-03:00,80.0,
1184,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:31:00-03:00,2020-09-18 21:31:59-03:00,76.0,
1185,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:32:00-03:00,2020-09-18 21:32:59-03:00,73.0,
1186,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:33:00-03:00,2020-09-18 21:33:59-03:00,72.0,
1187,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:34:00-03:00,2020-09-18 21:34:59-03:00,71.0,
1188,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:35:00-03:00,2020-09-18 21:35:59-03:00,75.0,
1189,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:36:00-03:00,2020-09-18 21:36:59-03:00,77.0,
1190,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:37:00-03:00,2020-09-18 21:37:59-03:00,79.0,
1191,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:38:00-03:00,2020-09-18 21:38:59-03:00,77.0,
1192,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:39:00-03:00,2020-09-18 21:39:59-03:00,77.0,
1193,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:40:00-03:00,2020-09-18 21:40:59-03:00,78.0,
1194,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:41:00-03:00,2020-09-18 21:41:59-03:00,79.0,
1195,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:42:00-03:00,2020-09-18 21:42:59-03:00,75.0,
1196,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:44:00-03:00,2020-09-18 21:44:59-03:00,76.0,
1197,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:45:00-03:00,2020-09-18 21:45:59-03:00,84.0,
1198,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:46:00-03:00,2020-09-18 21:46:59-03:00,74.0,
1199,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:47:00-03:00,2020-09-18 21:47:59-03:00,76.0,
1200,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:48:00-03:00,2020-09-18 21:48:59-03:00,72.0,
1201,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:49:00-03:00,2020-09-18 21:49:59-03:00,70.0,
1202,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:50:00-03:00,2020-09-18 21:50:59-03:00,71.0,
1203,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:51:00-03:00,2020-09-18 21:51:59-03:00,72.0,
1204,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:52:00-03:00,2020-09-18 21:52:59-03:00,72.0,
1205,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:53:00-03:00,2020-09-18 21:53:59-03:00,72.0,
1206,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:54:00-03:00,2020-09-18 21:54:59-03:00,77.0,
1207,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:55:00-03:00,2020-09-18 21:55:59-03:00,93.0,
1208,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:56:00-03:00,2020-09-18 21:56:59-03:00,85.0,
1209,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:57:00-03:00,2020-09-18 21:57:59-03:00,89.0,
1210,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:58:00-03:00,2020-09-18 21:58:59-03:00,78.0,
1211,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 21:59:00-03:00,2020-09-18 21:59:59-03:00,85.0,
1212,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:00:00-03:00,2020-09-18 22:00:59-03:00,80.0,
1213,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:01:00-03:00,2020-09-18 22:01:59-03:00,80.0,
1214,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:02:00-03:00,2020-09-18 22:02:59-03:00,73.0,
1215,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:03:00-03:00,2020-09-18 22:03:59-03:00,72.0,
1216,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:04:00-03:00,2020-09-18 22:04:59-03:00,82.0,
1217,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:05:00-03:00,2020-09-18 22:05:59-03:00,80.0,
1218,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:06:00-03:00,2020-09-18 22:06:59-03:00,84.0,
1219,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:07:00-03:00,2020-09-18 22:07:59-03:00,79.0,
1220,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:08:00-03:00,2020-09-18 22:08:59-03:00,78.0,
1221,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:09:00-03:00,2020-09-18 22:09:59-03:00,94.0,
1222,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:10:00-03:00,2020-09-18 22:10:59-03:00,82.0,
1223,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:11:00-03:00,2020-09-18 22:11:59-03:00,91.0,
1224,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:12:00-03:00,2020-09-18 22:12:59-03:00,81.0,
1225,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:13:00-03:00,2020-09-18 22:13:59-03:00,84.0,
1226,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:14:00-03:00,2020-09-18 22:14:59-03:00,80.0,
1227,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:15:00-03:00,2020-09-18 22:15:59-03:00,78.0,
1228,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:16:00-03:00,2020-09-18 22:16:59-03:00,78.0,
1229,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:17:00-03:00,2020-09-18 22:17:59-03:00,84.0,
1230,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:19:00-03:00,2020-09-18 22:19:59-03:00,78.0,
1231,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:20:00-03:00,2020-09-18 22:20:59-03:00,78.0,
1232,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:21:00-03:00,2020-09-18 22:21:59-03:00,90.0,
1233,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:22:00-03:00,2020-09-18 22:22:59-03:00,86.0,
1234,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:23:00-03:00,2020-09-18 22:23:59-03:00,82.0,
1235,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:24:00-03:00,2020-09-18 22:24:59-03:00,80.0,
1236,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:25:00-03:00,2020-09-18 22:25:59-03:00,78.0,
1237,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:26:00-03:00,2020-09-18 22:26:59-03:00,78.0,
1238,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:27:00-03:00,2020-09-18 22:27:59-03:00,76.0,
1239,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:28:00-03:00,2020-09-18 22:28:59-03:00,75.0,
1240,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:29:00-03:00,2020-09-18 22:29:59-03:00,72.0,
1241,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:30:00-03:00,2020-09-18 22:30:59-03:00,76.0,
1242,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:31:00-03:00,2020-09-18 22:31:59-03:00,75.0,
1243,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:32:00-03:00,2020-09-18 22:32:59-03:00,74.0,
1244,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:33:00-03:00,2020-09-18 22:33:59-03:00,73.0,
1245,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:34:00-03:00,2020-09-18 22:34:59-03:00,84.0,
1246,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:35:00-03:00,2020-09-18 22:35:59-03:00,81.0,
1247,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:36:00-03:00,2020-09-18 22:36:59-03:00,83.0,
1248,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:37:00-03:00,2020-09-18 22:37:59-03:00,85.0,
1249,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:38:00-03:00,2020-09-18 22:38:59-03:00,89.0,
1250,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:39:00-03:00,2020-09-18 22:39:59-03:00,93.0,
1251,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:40:00-03:00,2020-09-18 22:40:59-03:00,88.0,
1252,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:41:00-03:00,2020-09-18 22:41:59-03:00,78.0,
1253,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:42:00-03:00,2020-09-18 22:42:59-03:00,90.0,
1254,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:43:00-03:00,2020-09-18 22:43:59-03:00,99.0,
1255,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:44:00-03:00,2020-09-18 22:44:59-03:00,101.0,
1256,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:45:00-03:00,2020-09-18 22:45:59-03:00,97.0,
1257,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:46:00-03:00,2020-09-18 22:46:59-03:00,95.0,
1258,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:47:00-03:00,2020-09-18 22:47:59-03:00,83.0,
1259,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:48:00-03:00,2020-09-18 22:48:59-03:00,85.0,
1260,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:49:00-03:00,2020-09-18 22:49:59-03:00,92.0,
1261,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:50:00-03:00,2020-09-18 22:50:59-03:00,93.0,
1262,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:51:00-03:00,2020-09-18 22:51:59-03:00,88.0,
1263,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:52:00-03:00,2020-09-18 22:52:59-03:00,91.0,
1264,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:53:00-03:00,2020-09-18 22:53:59-03:00,82.0,
1265,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:54:00-03:00,2020-09-18 22:54:59-03:00,80.0,
1266,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:55:00-03:00,2020-09-18 22:55:59-03:00,86.0,
1267,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:56:00-03:00,2020-09-18 22:56:59-03:00,82.0,
1268,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:58:00-03:00,2020-09-18 22:58:59-03:00,84.0,
1269,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 22:59:00-03:00,2020-09-18 22:59:59-03:00,79.0,
1270,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:00:00-03:00,2020-09-18 23:00:59-03:00,78.0,
1271,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:01:00-03:00,2020-09-18 23:01:59-03:00,86.0,
1272,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:02:00-03:00,2020-09-18 23:02:59-03:00,91.0,
1273,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:03:00-03:00,2020-09-18 23:03:59-03:00,82.0,
1274,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:04:00-03:00,2020-09-18 23:04:59-03:00,79.0,
1275,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:05:00-03:00,2020-09-18 23:05:59-03:00,73.0,
1276,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:06:00-03:00,2020-09-18 23:06:59-03:00,77.0,
1277,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:07:00-03:00,2020-09-18 23:07:59-03:00,75.0,
1278,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:08:00-03:00,2020-09-18 23:08:59-03:00,78.0,
1279,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:09:00-03:00,2020-09-18 23:09:59-03:00,77.0,
1280,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:10:00-03:00,2020-09-18 23:10:59-03:00,78.0,
1281,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 23:11:00-03:00,2020-09-18 23:11:59-03:00,78.0,
